BEAMS
BinSize:0.625,Temperature:39.500K,Field:0.000G,Sample:nano-Mn3O4,Orientation:powder,NumBins:16384,NumHists:5,RunNumber:7387,Title:nano-Mn3O4 zero field
Forward,Backward,Up,Down,Right
51,66,113,90,29
65,56,96,78,14
70,79,81,82,17
56,51,86,93,18
63,60,104,82,19
64,66,114,86,20
56,66,93,78,26
47,65,100,108,20
57,56,105,98,25
58,65,104,78,12
50,67,101,83,26
52,60,117,77,20
63,63,96,77,23
44,67,85,89,33
59,47,116,96,13
58,54,96,85,22
35,64,114,72,19
68,68,96,87,24
60,62,115,75,23
59,57,106,65,18
70,65,94,82,22
54,64,100,89,21
66,55,110,102,17
50,59,108,76,23
57,56,141,80,22
60,56,108,79,10
50,55,97,86,19
47,62,91,66,24
45,57,102,76,19
60,67,101,72,22
51,59,117,81,20
56,54,115,70,17
63,60,95,75,16
64,64,102,76,13
48,68,102,86,31
53,64,114,89,21
61,57,110,88,22
61,68,104,70,22
56,73,89,84,19
67,56,96,95,20
57,56,89,70,29
53,64,108,85,21
56,74,83,89,27
62,59,90,84,27
58,61,92,85,26
61,65,105,84,17
48,58,94,71,23
67,70,97,75,25
55,51,88,94,23
52,64,97,89,35
57,55,98,78,21
49,71,94,81,19
59,40,97,89,22
51,58,108,64,24
69,56,106,77,33
55,74,109,91,22
52,58,102,71,21
61,56,92,98,22
63,65,104,92,21
59,56,120,81,23
56,58,88,65,30
51,65,104,80,20
61,54,114,72,20
58,68,83,92,22
55,64,114,90,24
52,65,116,98,30
66,47,121,91,23
44,40,109,92,26
55,60,103,69,33
58,60,103,77,20
55,55,94,78,18
54,46,109,90,26
54,55,105,69,15
48,59,101,80,17
54,70,92,78,29
49,50,109,61,18
51,52,104,95,30
55,63,88,87,28
57,50,99,89,26
38,69,94,66,30
42,57,96,78,28
61,59,82,80,26
55,61,102,74,23
62,54,101,95,16
49,63,94,66,26
54,70,96,87,34
59,67,89,83,22
50,80,88,102,21
65,69,104,77,23
54,53,104,68,18
47,49,95,83,21
48,60,100,86,22
55,54,101,78,20
68,51,88,99,25
48,57,115,91,17
52,68,109,76,12
67,56,86,82,27
50,49,97,86,23
50,54,97,78,13
48,61,91,107,10
45,57,106,85,15
63,64,82,107,24
56,52,101,70,23
63,68,117,74,21
59,52,110,89,20
55,53,98,82,14
66,64,84,70,26
60,61,91,66,23
75,53,87,77,13
65,55,122,80,22
52,45,120,96,27
48,61,92,81,21
50,84,107,77,21
43,64,90,79,24
52,62,121,78,23
60,51,83,76,24
69,54,117,87,24
53,61,94,84,20
54,62,93,68,27
55,44,98,79,25
52,71,90,98,26
60,56,76,61,22
43,55,97,88,20
43,66,105,82,21
54,49,101,94,16
52,41,82,78,21
63,54,109,98,20
53,58,102,63,21
47,58,107,86,29
53,57,79,83,27
51,59,104,82,26
57,58,111,67,21
48,63,103,68,22
56,52,97,75,17
51,59,87,73,19
58,53,97,73,19
58,59,101,80,21
62,60,93,85,21
56,70,103,78,26
51,66,88,88,19
47,60,92,86,24
50,71,98,64,23
56,43,95,75,24
64,41,121,75,27
62,65,96,86,27
47,72,94,65,16
46,47,95,71,15
57,48,94,79,25
65,69,82,100,18
69,67,97,88,19
51,62,95,85,20
59,75,107,82,18
58,58,100,77,14
48,68,85,75,14
41,60,98,86,18
51,72,106,83,25
71,58,112,66,20
47,55,105,90,21
45,58,114,71,24
56,50,102,98,17
54,61,84,72,15
59,61,100,86,14
46,52,81,103,24
52,57,89,90,15
66,52,95,72,17
46,71,92,77,21
52,41,100,81,11
55,35,85,69,19
52,39,98,79,18
46,59,102,78,25
59,53,98,85,19
49,47,83,72,25
58,44,107,81,18
54,67,101,85,25
45,47,112,70,15
49,62,113,76,24
43,70,93,73,22
60,64,117,67,16
49,67,110,74,17
61,57,102,83,12
56,45,100,76,33
56,70,90,67,21
50,65,96,96,20
57,66,99,87,17
56,59,85,88,14
50,52,111,85,19
60,74,77,86,14
70,64,99,78,23
44,43,108,70,24
67,45,80,89,23
59,55,91,87,31
63,49,110,79,21
46,56,114,82,24
51,58,93,93,18
61,57,106,69,26
50,59,89,89,32
53,43,94,80,26
41,68,94,92,20
52,46,101,82,20
54,64,85,67,19
58,50,101,99,21
43,68,85,79,20
41,47,119,74,19
54,77,79,71,16
56,57,126,84,18
44,57,105,78,27
38,51,114,75,20
57,60,89,69,17
46,46,95,72,20
56,52,105,82,14
50,64,96,83,17
55,56,100,81,18
51,60,111,96,25
56,48,99,83,16
48,63,97,76,17
54,54,87,76,27
64,62,107,82,20
56,46,94,86,27
52,52,105,83,29
53,53,98,77,25
69,63,95,79,20
52,64,90,72,16
41,50,93,71,23
55,53,110,79,22
76,49,105,93,22
53,64,84,90,13
47,59,87,87,28
61,46,95,80,18
66,64,99,82,20
42,59,90,76,14
52,51,98,76,26
53,81,96,67,18
57,64,91,87,18
49,50,88,82,19
58,65,97,71,21
51,46,97,77,20
61,46,101,79,19
46,46,82,73,26
65,42,84,80,35
50,59,102,76,16
48,49,115,90,32
38,60,103,76,28
58,58,106,68,16
67,52,98,90,23
63,55,96,78,15
46,52,107,81,19
55,61,95,84,30
68,57,93,73,18
58,59,100,77,23
54,60,94,77,17
65,70,85,89,19
53,63,104,72,13
71,64,94,97,24
45,55,105,86,23
62,62,122,76,16
57,54,102,68,20
59,56,90,91,23
62,48,84,78,21
54,58,85,71,18
50,72,105,79,18
47,46,99,90,20
53,51,88,72,21
50,66,75,77,25
46,68,94,88,27
40,48,86,81,22
62,61,87,95,20
64,66,100,69,16
58,68,99,81,17
56,64,110,90,19
52,61,93,72,15
61,55,81,74,23
61,59,81,72,15
58,62,82,61,13
59,57,81,93,17
51,45,104,81,19
59,59,88,76,19
53,59,88,87,29
61,58,96,63,18
54,47,105,76,20
68,51,81,80,21
52,55,102,91,18
53,64,90,86,24
55,46,105,69,12
49,54,87,65,20
50,51,102,88,29
54,55,95,75,23
59,46,92,77,27
60,62,103,79,17
69,51,84,83,19
58,64,81,83,20
65,48,106,67,24
65,64,97,79,19
66,47,102,74,23
60,50,107,82,20
65,55,97,77,19
54,69,82,84,19
54,50,101,76,34
54,63,105,83,21
60,59,94,87,17
51,60,73,79,19
50,54,84,78,25
51,55,93,70,27
52,50,72,69,18
42,56,108,78,25
59,55,100,83,22
57,49,100,74,16
54,64,81,72,19
56,57,89,75,16
54,46,87,76,19
53,42,95,84,16
61,61,95,75,23
57,57,83,89,20
54,55,87,65,21
42,59,107,71,20
54,64,94,74,24
57,73,102,61,26
57,54,80,69,17
64,55,106,83,15
51,56,93,81,23
50,59,86,83,15
65,51,97,83,24
44,58,83,72,20
57,47,96,83,15
47,61,105,92,23
49,55,101,82,17
46,54,89,81,23
46,65,112,78,18
52,60,93,88,16
48,47,87,85,22
48,67,100,75,25
63,67,105,67,22
52,61,78,68,19
62,53,74,79,23
41,58,86,78,14
51,57,80,82,21
59,59,93,85,16
64,67,104,72,17
57,55,95,57,17
41,47,87,83,18
36,54,84,72,15
45,51,81,79,23
58,53,97,74,27
58,62,91,57,19
54,54,94,92,22
65,55,121,70,22
55,58,95,83,19
57,58,108,84,18
68,60,95,87,19
52,68,104,63,17
64,44,111,71,26
57,55,83,92,22
55,48,89,87,16
49,52,92,79,23
64,60,101,68,22
49,48,85,73,20
56,59,90,79,28
49,70,103,65,23
45,56,116,74,22
53,55,98,61,18
47,51,87,77,23
50,54,107,74,16
63,59,109,85,18
60,51,86,63,14
56,57,91,78,21
46,53,103,88,16
56,55,100,77,28
54,57,93,77,14
59,64,100,81,27
51,62,86,76,20
65,49,84,83,14
43,57,96,75,11
52,56,88,90,21
47,58,109,104,18
47,48,96,58,14
43,57,110,68,14
61,50,90,82,25
47,69,98,80,24
53,59,97,78,22
54,46,85,80,25
57,55,77,97,28
67,62,97,53,27
49,71,109,72,24
49,64,107,77,24
44,56,84,62,16
49,65,94,77,24
48,48,90,91,17
46,51,86,77,10
45,65,80,62,27
50,60,85,76,19
51,55,86,81,15
54,53,85,77,24
55,68,98,87,25
56,46,91,85,17
45,60,89,80,17
51,57,90,67,19
44,47,90,86,20
53,66,95,91,27
64,61,115,67,19
48,51,90,78,20
43,39,90,63,20
42,54,105,60,19
56,53,110,78,23
59,57,97,96,29
55,60,102,69,23
35,51,92,89,18
52,37,97,75,14
46,56,110,72,19
49,59,100,81,24
50,61,111,87,27
56,64,87,76,25
56,57,104,84,18
41,50,116,66,18
56,49,94,66,23
47,62,107,81,21
59,46,90,77,16
63,62,93,84,25
49,61,93,68,19
62,64,112,86,16
55,50,91,85,22
52,54,83,86,23
48,58,99,81,15
60,66,87,71,18
61,64,102,71,14
50,52,102,63,16
54,46,81,78,12
44,57,87,66,19
58,46,99,69,22
53,59,97,83,16
48,58,85,88,19
48,54,87,62,20
59,48,91,71,25
48,63,88,85,23
45,52,97,103,22
51,46,79,66,25
53,55,106,68,26
42,47,94,67,18
41,44,98,74,26
48,52,105,85,21
67,68,84,73,15
55,49,84,75,28
47,55,106,72,16
52,52,94,72,30
51,53,75,86,21
47,60,98,80,32
45,61,100,79,21
47,62,88,75,31
50,50,104,82,15
47,63,77,68,17
53,49,116,69,15
54,61,96,76,17
56,46,104,72,19
47,63,88,81,19
51,49,82,82,26
56,63,93,79,10
39,56,105,57,22
46,55,82,80,22
57,54,93,77,15
40,48,81,62,21
49,67,105,84,14
51,41,104,66,20
45,57,84,71,21
55,55,84,78,15
45,64,94,61,16
56,34,77,81,15
51,53,86,75,16
60,49,88,83,20
55,55,100,67,20
51,50,86,85,11
58,58,80,88,16
45,59,89,75,24
53,43,97,91,15
63,56,93,83,26
60,58,81,79,17
58,62,90,62,20
46,55,89,65,26
61,59,78,66,19
59,53,95,76,26
66,64,100,74,26
43,49,90,82,17
49,48,111,86,30
51,67,94,75,16
46,44,86,69,21
68,45,87,89,15
56,65,81,80,16
56,82,86,76,19
45,62,96,84,18
44,60,109,72,19
50,49,95,72,26
46,45,89,91,26
43,63,77,61,23
48,55,84,69,21
51,53,78,75,22
56,51,81,77,16
55,52,110,75,19
60,57,88,66,21
41,50,90,93,17
61,53,82,70,16
35,55,79,89,20
65,58,89,70,23
52,43,102,77,19
47,40,100,57,21
50,59,101,69,19
50,52,107,73,27
43,48,80,83,27
64,57,98,77,22
54,60,88,57,20
33,40,91,88,16
58,47,104,81,18
50,61,92,84,20
48,51,106,87,25
42,64,90,75,17
49,57,92,92,19
58,65,101,76,27
50,58,106,77,24
43,54,88,88,23
49,51,88,67,27
54,55,87,82,31
38,60,75,78,25
55,45,88,76,23
43,56,102,75,24
52,52,111,71,21
35,47,83,79,24
67,58,91,72,15
50,52,96,87,11
61,50,91,82,27
56,52,87,74,25
43,69,84,69,18
43,62,79,85,18
57,44,90,77,20
61,57,78,75,21
52,55,94,73,23
47,57,95,64,20
58,67,94,83,17
50,62,95,68,24
40,73,96,75,18
51,56,84,86,22
54,43,81,89,20
50,53,81,63,25
53,51,86,77,23
54,45,114,83,20
50,43,101,71,20
58,45,79,70,15
46,60,83,72,25
46,46,78,91,20
58,54,76,71,22
46,54,93,78,19
62,48,80,55,18
54,41,98,74,22
51,55,101,76,18
54,61,91,87,18
63,47,104,87,23
55,59,75,79,22
61,48,83,72,16
46,54,106,82,15
41,33,82,61,30
43,62,87,72,20
53,58,79,77,20
45,69,94,68,18
47,38,77,62,22
50,58,87,58,19
45,50,91,85,12
48,64,100,87,15
56,46,84,66,15
51,61,92,68,26
59,39,88,77,18
51,56,102,88,23
45,60,99,80,22
55,39,90,61,21
48,66,78,80,20
48,56,105,97,22
52,54,77,84,21
45,60,91,63,16
51,61,110,69,19
60,53,99,80,22
55,63,89,78,20
46,54,89,58,23
53,65,90,60,23
42,41,83,73,17
37,58,106,71,25
71,49,92,58,21
37,55,96,73,17
54,45,84,84,16
48,54,101,64,18
51,69,103,76,24
39,45,107,74,23
50,50,78,85,19
53,47,104,82,11
56,48,78,69,23
59,40,98,80,18
50,53,96,67,25
52,64,94,74,15
58,60,92,79,28
56,62,104,64,20
58,52,92,91,14
45,62,88,58,21
40,47,99,75,16
42,48,87,78,22
42,38,86,70,6
60,44,104,80,24
42,65,90,71,23
55,57,97,87,17
54,60,79,76,30
34,60,90,77,11
62,65,96,64,20
54,57,76,78,18
50,59,98,69,23
57,51,88,96,24
54,53,93,60,19
50,60,93,64,14
40,53,105,75,21
59,52,87,81,18
39,63,88,63,28
66,50,81,78,16
54,58,92,62,20
56,62,95,73,13
58,45,112,82,20
51,43,91,63,27
39,52,74,81,23
56,63,101,77,30
43,51,89,82,17
54,53,90,62,17
57,62,84,69,16
65,39,79,58,24
46,55,113,85,19
63,54,99,69,24
42,61,77,72,21
63,49,81,78,25
62,54,93,86,23
37,57,92,55,18
57,52,101,88,17
55,63,100,68,13
60,45,79,83,18
58,52,105,69,15
47,50,91,77,16
46,52,102,84,17
36,44,89,77,20
63,48,106,61,22
43,63,88,83,24
43,39,85,80,21
36,46,96,68,14
47,51,103,64,26
58,58,77,65,21
44,43,79,65,27
40,54,100,67,12
50,56,102,71,25
41,50,79,62,29
48,46,75,61,18
58,65,100,65,21
52,54,95,85,24
54,42,82,71,14
47,46,75,63,19
30,49,80,79,25
42,49,99,62,21
57,46,75,68,18
60,56,78,76,22
60,45,80,82,22
48,61,110,63,13
54,66,83,85,16
43,55,97,65,27
50,58,70,75,21
47,66,110,68,20
46,63,103,65,20
55,40,98,82,13
55,52,93,75,20
59,49,81,62,21
60,52,92,78,16
45,59,101,78,24
44,52,90,63,15
53,59,85,80,27
45,57,82,88,20
57,50,93,75,16
42,63,87,87,19
62,46,88,75,14
52,51,102,60,23
38,59,91,75,26
46,57,90,79,19
62,48,101,80,9
51,61,108,70,16
51,54,93,76,13
47,53,76,67,20
47,59,75,80,24
43,49,94,85,17
56,51,108,63,14
47,59,73,69,18
53,52,92,76,18
46,48,105,66,19
49,51,104,72,23
56,56,99,67,12
58,51,89,74,21
57,45,82,78,22
56,50,102,69,19
51,57,93,74,17
46,55,83,73,20
48,48,89,65,21
45,64,106,65,19
54,55,114,68,20
54,64,81,85,23
49,39,82,68,20
60,43,89,81,19
57,45,86,66,24
44,42,95,82,23
44,42,92,74,21
51,40,83,76,15
53,52,113,80,22
48,51,93,76,21
47,54,83,64,18
56,64,79,74,24
58,36,89,68,21
39,53,89,77,22
45,54,81,79,21
49,47,100,71,27
59,61,79,70,18
53,59,93,79,21
53,57,92,81,22
57,39,83,57,24
52,44,95,55,15
50,36,90,78,15
45,51,100,65,12
42,62,97,65,20
54,41,82,78,15
40,53,80,81,26
46,58,106,72,14
45,58,94,50,18
60,54,99,73,19
38,50,92,72,22
55,58,83,85,15
64,55,78,75,23
49,52,102,70,13
58,54,83,66,17
51,58,89,71,17
48,66,75,73,25
50,53,101,63,20
46,64,73,81,17
53,43,80,63,21
52,65,65,73,12
46,40,67,60,14
49,53,78,77,25
49,41,101,64,17
39,56,87,61,17
35,62,95,69,23
45,52,86,81,19
50,65,100,84,24
58,43,90,71,23
41,49,102,56,18
55,60,92,58,25
46,58,90,67,21
46,56,80,73,22
49,48,94,77,23
41,64,83,70,28
43,58,76,76,32
49,51,85,57,15
51,52,93,67,15
46,53,82,67,18
46,54,92,75,20
43,53,106,70,21
56,48,68,74,24
53,63,88,58,22
54,58,83,75,18
46,55,82,83,24
44,43,99,78,28
51,51,90,77,21
48,51,81,64,17
51,49,83,66,8
61,58,81,71,26
48,53,107,72,19
45,63,102,79,13
47,36,75,78,18
53,32,87,70,16
38,41,96,58,18
54,50,93,88,20
43,46,81,83,14
57,50,84,74,17
50,47,81,72,16
42,64,96,70,21
61,48,84,65,24
51,39,85,71,19
54,45,86,77,20
50,67,85,71,13
35,44,106,77,23
49,51,78,68,16
57,60,78,79,18
57,48,96,69,15
53,41,86,65,21
51,50,96,64,22
44,57,73,69,17
63,58,64,84,17
48,42,94,60,14
45,54,94,58,18
48,57,75,73,16
60,48,87,83,18
55,52,103,76,28
45,51,100,62,17
52,61,91,80,23
52,58,78,64,32
58,67,89,77,21
45,36,91,54,16
38,57,96,69,21
49,44,79,85,20
46,46,99,63,15
43,42,86,79,20
50,55,71,73,21
48,57,84,65,20
58,56,86,70,22
30,53,85,74,23
50,48,96,65,18
55,45,94,66,22
47,44,85,68,20
46,51,82,62,22
54,29,83,70,26
44,58,86,66,16
45,54,78,73,22
41,56,89,67,18
57,59,98,67,23
46,53,96,70,21
42,51,103,63,28
57,41,90,80,12
49,50,83,69,20
55,44,95,62,27
45,53,68,62,14
40,61,81,73,22
58,64,88,68,18
57,60,92,70,21
40,47,91,57,20
46,57,89,74,22
45,60,84,75,21
48,58,86,66,19
46,45,92,56,22
40,39,94,75,19
56,52,85,80,19
49,52,72,76,27
60,57,81,69,23
44,57,93,55,27
35,45,78,75,22
51,48,99,74,17
62,47,82,80,24
52,51,96,58,17
51,55,88,76,20
51,40,92,62,16
45,55,84,66,19
45,42,106,70,16
53,52,93,71,9
47,50,87,68,21
41,36,104,65,15
50,37,86,63,22
52,45,71,66,11
36,54,96,73,12
49,54,77,64,18
53,51,80,64,11
42,53,87,80,25
54,52,76,54,15
40,53,92,74,21
54,45,88,60,22
43,52,96,78,22
45,49,82,76,14
42,35,96,63,21
53,59,108,77,24
49,42,85,73,19
49,51,99,93,18
49,50,83,84,20
56,51,84,82,16
60,53,81,66,19
49,42,85,63,19
40,52,90,77,13
44,49,110,66,20
52,43,91,60,19
53,62,102,70,21
48,40,103,70,20
42,46,94,73,23
53,48,79,79,26
46,42,97,63,19
41,46,95,83,18
43,52,81,73,15
39,40,100,74,14
47,51,88,90,14
38,44,77,68,13
53,48,88,65,25
46,47,90,61,13
48,46,96,63,14
38,61,95,62,20
49,58,81,54,17
46,54,97,74,19
38,43,98,63,15
46,56,105,82,16
47,52,96,45,17
65,56,76,74,24
36,52,99,61,16
48,45,68,76,15
41,49,96,73,18
45,56,84,65,20
43,45,87,73,22
52,55,95,61,15
62,42,75,70,28
50,48,112,75,24
45,53,91,63,17
50,43,87,78,16
46,56,96,85,15
58,56,100,74,21
46,45,97,84,20
44,45,86,69,25
45,48,99,86,18
40,41,78,79,18
57,57,90,73,17
44,50,94,82,21
42,45,96,82,18
44,57,118,81,19
43,51,91,61,22
58,42,105,67,16
46,51,89,55,17
44,45,98,53,25
52,52,91,74,17
54,49,90,76,18
45,47,88,56,24
49,51,102,64,19
45,60,73,60,14
55,61,86,62,34
50,35,78,64,21
51,49,86,78,15
47,45,66,63,7
42,40,89,87,18
41,49,89,61,19
46,51,79,64,22
55,45,101,70,21
52,43,80,56,20
50,47,78,61,30
59,56,94,82,26
47,46,85,69,22
52,36,81,77,20
39,51,98,76,15
44,43,85,72,23
51,39,63,65,25
48,53,92,80,21
52,55,104,57,16
55,53,76,87,13
49,54,80,66,21
45,59,75,83,19
38,54,86,78,14
51,51,103,67,20
56,43,93,74,21
48,48,82,59,17
57,56,80,68,21
51,52,88,73,20
45,37,105,61,19
38,53,84,61,19
52,49,90,68,23
45,47,87,62,16
55,45,96,66,17
56,46,99,65,22
43,43,97,64,16
49,45,98,67,20
52,55,90,78,16
61,54,104,53,19
43,47,76,80,27
50,44,94,83,20
46,41,87,60,14
45,49,103,70,22
53,57,84,79,21
60,57,98,67,19
49,50,108,76,21
45,40,83,67,19
44,41,98,87,22
46,45,74,85,17
52,50,87,73,18
44,49,107,59,22
48,45,81,60,23
51,46,78,65,15
48,48,81,65,16
49,49,91,66,13
48,49,92,64,19
45,58,89,68,13
52,53,89,61,19
62,49,82,70,20
56,46,86,71,20
31,55,84,77,15
54,52,98,64,20
50,47,96,61,18
43,47,92,62,18
53,48,90,59,13
55,46,100,71,20
49,44,74,70,28
49,47,89,59,22
52,50,69,57,19
45,50,99,58,21
52,44,96,75,21
45,63,83,76,12
45,37,99,71,23
41,43,88,63,23
53,50,94,63,15
56,53,78,82,21
43,30,97,72,18
46,45,97,71,23
40,47,75,68,29
38,58,102,66,19
46,40,63,67,32
40,52,73,79,24
39,38,96,63,17
34,38,77,77,23
45,48,82,69,20
54,56,89,76,9
41,44,88,72,18
49,56,92,77,8
46,45,78,64,25
41,53,106,68,19
52,54,94,65,17
52,49,75,77,18
42,47,83,55,25
54,47,85,75,20
45,42,69,62,21
50,44,106,64,19
51,40,99,62,20
47,53,102,77,20
46,54,96,57,23
41,46,87,65,20
49,52,88,81,26
48,34,83,63,24
47,34,96,51,20
47,60,96,65,18
53,53,70,52,14
43,41,77,84,18
46,39,88,61,20
46,40,99,67,14
45,58,91,81,17
42,42,91,68,15
57,41,80,59,9
56,45,89,64,19
49,45,90,76,19
49,40,107,59,24
49,56,94,68,21
48,45,78,83,19
37,41,73,66,20
50,49,84,67,25
55,45,91,83,13
52,42,78,63,15
43,49,68,59,21
42,44,93,71,20
39,53,79,82,17
48,41,73,65,13
34,56,90,62,23
45,46,95,77,11
62,42,89,78,19
43,48,63,59,27
38,59,86,66,9
50,44,88,55,10
46,48,87,70,12
44,61,75,86,16
53,47,81,67,13
39,45,86,64,14
43,40,90,71,18
48,55,79,73,22
47,47,85,77,18
45,49,85,59,14
51,50,84,54,15
49,35,73,79,12
43,49,79,66,23
51,50,89,69,22
46,46,95,67,15
51,60,90,65,8
54,45,106,78,13
45,47,78,62,20
53,51,75,69,17
35,61,97,70,19
47,43,75,68,17
51,50,73,74,15
33,45,89,75,24
42,54,92,67,17
48,53,87,59,15
35,47,87,70,16
47,58,83,59,24
39,38,92,69,23
43,45,83,62,19
57,35,65,69,23
41,45,79,63,19
45,38,103,83,18
46,49,93,72,23
37,31,89,60,18
57,37,99,52,14
53,34,91,71,15
46,32,104,66,21
40,46,96,80,17
51,49,84,72,16
46,38,83,61,26
47,42,90,54,21
34,53,88,71,13
45,34,74,66,17
44,40,84,63,17
41,36,81,46,21
45,46,97,47,18
43,48,83,60,18
50,39,78,64,17
38,55,79,69,18
30,42,76,78,20
39,60,74,68,13
38,44,71,75,13
57,43,92,70,17
38,45,83,77,13
43,58,90,85,31
40,47,98,75,16
49,51,94,68,26
53,53,89,67,17
55,48,74,71,16
43,55,78,74,21
47,39,93,54,19
43,45,98,60,18
61,59,84,69,22
42,41,92,60,16
52,54,80,67,19
45,47,93,68,20
56,40,95,77,21
57,44,81,67,14
46,52,98,59,26
31,47,99,51,23
36,44,103,70,15
50,47,96,51,17
56,53,77,51,11
44,40,84,75,14
44,36,90,59,13
42,40,87,66,14
53,47,82,60,20
51,55,74,60,21
48,57,77,65,16
52,51,82,56,15
53,55,89,70,26
49,42,85,66,18
35,53,78,69,17
48,52,81,72,16
32,42,77,65,22
41,44,84,66,13
46,45,104,73,13
38,44,59,73,15
36,45,94,72,21
44,52,59,67,20
50,49,81,83,19
51,48,90,71,15
43,49,72,59,22
36,50,77,72,20
32,56,97,56,19
49,53,100,52,27
47,44,100,57,12
41,39,86,68,16
42,55,82,79,16
50,39,94,69,12
49,58,82,65,18
41,42,82,65,23
46,42,88,71,20
36,45,90,60,12
45,48,86,58,16
52,62,78,48,32
52,43,92,62,12
37,51,91,54,18
34,54,102,59,12
45,40,78,71,16
45,52,75,69,13
44,37,77,75,21
47,46,73,68,20
44,41,76,74,16
52,42,69,56,24
41,58,83,58,31
43,37,96,57,12
48,43,96,59,15
45,53,101,54,17
55,45,66,69,16
36,45,87,79,24
41,40,75,51,18
38,31,83,57,14
49,45,95,66,23
48,52,75,76,28
49,42,88,68,21
36,47,89,78,30
46,44,87,50,15
42,41,78,71,17
49,55,71,68,17
46,54,89,80,11
46,48,82,61,17
49,47,71,76,18
42,50,72,71,21
49,52,92,71,21
40,58,75,66,16
41,50,71,69,19
57,48,87,63,18
48,45,67,62,19
50,44,91,77,24
47,50,99,76,31
39,39,83,62,29
34,49,80,68,14
46,43,81,71,19
35,47,81,54,20
41,44,81,67,17
50,49,91,64,17
55,57,62,70,23
43,56,83,76,30
54,51,91,70,17
35,41,87,62,16
48,47,72,73,16
53,41,95,67,15
42,42,87,57,27
53,51,76,70,17
41,50,91,63,15
51,61,74,78,20
36,49,89,61,18
36,54,72,66,19
41,50,79,66,25
46,54,83,47,21
47,40,73,67,20
42,43,82,58,23
45,50,95,76,16
30,57,103,76,16
46,52,74,62,16
49,53,76,75,15
46,41,85,54,24
41,55,93,61,21
39,46,87,68,13
39,54,81,79,13
48,52,95,60,17
40,56,95,73,25
58,53,53,81,15
44,40,90,51,17
44,58,84,60,24
52,57,86,62,11
47,35,90,82,10
40,38,75,71,25
47,54,90,60,17
54,38,89,44,16
33,58,83,70,13
45,44,65,70,19
50,43,74,66,19
46,48,83,66,24
27,46,95,63,20
45,40,88,56,23
41,53,66,63,13
46,45,90,79,16
39,45,72,57,15
54,47,90,81,22
39,46,82,57,22
40,44,85,81,22
45,48,64,69,16
46,51,75,62,16
43,53,91,48,28
42,46,76,60,25
42,50,84,66,17
51,51,98,69,21
39,48,81,63,13
50,42,78,53,13
49,47,91,64,27
45,38,80,57,22
57,63,83,62,17
68,54,85,59,21
41,36,77,79,22
49,34,96,61,21
35,51,82,53,24
46,43,81,77,11
53,51,84,75,23
50,38,73,65,14
43,46,86,52,25
40,42,80,61,17
45,62,78,68,20
46,54,75,72,25
41,50,75,59,19
44,45,74,57,19
45,46,99,66,13
39,43,82,59,16
48,41,72,70,25
41,46,94,72,22
39,49,75,55,19
57,49,79,70,23
40,46,72,87,17
44,42,99,66,21
45,33,97,49,14
32,48,100,71,27
53,48,97,65,16
39,46,83,63,27
40,57,92,50,18
54,50,76,71,20
45,50,89,66,16
35,62,80,78,22
49,41,95,71,17
43,40,93,60,15
42,33,101,76,18
37,35,82,79,13
49,47,89,59,26
50,60,83,60,25
47,51,82,56,20
52,41,87,63,22
42,41,85,76,18
42,42,85,64,15
45,40,73,72,23
43,40,82,55,11
43,46,83,73,12
45,42,76,71,19
65,53,75,46,19
39,43,72,71,17
44,42,71,73,14
55,38,82,57,19
42,43,78,55,27
47,49,91,61,14
36,54,79,67,16
45,38,82,53,11
42,39,72,72,19
42,42,76,73,22
51,42,72,74,17
36,42,75,69,12
56,48,94,55,20
45,50,78,45,14
45,47,67,61,16
47,46,78,71,25
44,32,74,58,19
48,51,84,75,19
44,38,81,58,10
55,36,93,56,12
47,45,75,69,12
36,47,83,60,15
45,41,77,79,12
45,43,90,52,13
54,49,66,77,16
44,48,84,70,17
57,55,75,71,20
46,41,76,57,14
51,44,84,72,22
27,53,72,65,20
38,51,67,75,23
42,45,91,74,23
40,48,77,60,17
31,40,63,77,19
40,43,83,75,31
49,51,77,62,11
40,49,69,67,26
57,34,81,61,18
51,50,82,51,16
44,41,84,68,19
35,39,81,58,14
47,43,83,68,24
53,52,91,62,20
45,46,81,66,18
42,48,70,52,19
45,55,71,63,16
41,45,75,60,20
34,46,85,64,24
42,56,69,66,14
46,47,74,66,15
53,45,79,60,18
47,42,84,62,21
41,39,88,78,19
52,43,96,63,17
47,50,85,52,22
48,50,84,67,17
45,59,79,57,17
39,42,80,60,24
45,41,74,66,15
44,50,89,60,15
36,46,85,61,19
57,45,83,59,18
45,40,108,59,26
48,52,98,66,16
47,56,81,51,21
38,49,91,62,18
35,43,74,65,21
51,54,68,64,18
41,45,88,65,17
50,44,101,74,13
37,44,63,61,13
48,45,91,58,15
50,46,79,63,17
39,48,85,48,12
37,49,71,65,22
49,55,73,65,19
44,47,77,69,19
31,43,91,59,18
43,44,71,66,13
40,36,64,56,15
44,47,84,57,21
37,48,68,53,27
45,58,74,50,13
46,34,92,67,12
48,42,92,66,21
50,41,83,62,11
48,47,78,60,16
52,45,84,76,21
50,49,91,59,15
51,58,82,64,19
45,40,72,60,15
42,40,81,60,19
49,54,73,56,17
45,59,85,54,18
45,47,87,57,15
42,36,83,56,19
50,47,76,47,24
42,42,86,65,24
50,49,59,59,17
54,44,87,64,12
43,53,77,69,21
